term,lag,grid_raw,effect,lo,hi,log_effect,log_se,ci_label
temp,25,-8.066666666666702,1.0036056,0.9993349995522732,1.0078945168043125,0.0035991482,0.0,pointwise confidence interval
temp,25,-7.766666666666701,1.0037131,0.9994877392598246,1.0079564453376868,0.0037062839,0.0,pointwise confidence interval
temp,25,-7.4666666666667005,1.0038153,0.9996338991756367,1.0080142288299303,0.0038080588,0.0,pointwise confidence interval
temp,25,-7.1666666666667,1.003912,0.9997738833934433,1.0080671032021844,0.003904298,0.0,pointwise confidence interval
temp,25,-6.866666666666699,1.0040028,0.9999079170703867,1.008114364859288,0.0039947666,0.0,pointwise confidence interval
temp,25,-6.566666666666702,1.0040876,1.000036139607637,1.0081554869820422,0.004079275,0.0,pointwise confidence interval
temp,25,-6.266666666666701,1.0041664,1.0001586583412074,1.0081900879452377,0.0041576885,0.0,pointwise confidence interval
temp,25,-5.9666666666667005,1.0042387,1.0002754181229183,1.0082177773496548,0.0042297877,0.0,pointwise confidence interval
temp,25,-5.6666666666667,1.0043048,1.0003864126744593,1.0082383485822286,0.0042954683,0.0,pointwise confidence interval
temp,25,-5.366666666666699,1.0043641,1.0004915172117974,1.0082515494190458,0.004354544,0.0,pointwise confidence interval
temp,25,-5.066666666666702,1.0044167,1.0005906771576984,1.008257297474918,0.0044069476,0.0,pointwise confidence interval
temp,25,-4.766666666666701,1.0044625,1.0006837276729328,1.0082554414180915,0.004452523,0.0,pointwise confidence interval
temp,25,-4.4666666666667005,1.0045012,1.000770516520252,1.0082459301215192,0.004491169,0.0,pointwise confidence interval
temp,25,-4.1666666666667,1.0045332,1.000850981721574,1.008228839617898,0.0045228936,0.0,pointwise confidence interval
temp,25,-3.866666666666699,1.0045578,1.0009249475311879,1.0082041354510873,0.0045475923,0.0,pointwise confidence interval
temp,25,-3.566666666666702,1.0045757,1.0009922908638176,1.0081718730934368,0.0045652315,0.0,pointwise confidence interval
temp,25,-3.2666666666667012,1.0045863,1.0010529155021919,1.0081321337990619,0.004575804,0.0,pointwise confidence interval
temp,25,-2.9666666666667005,1.0045898,1.0011067382310432,1.0080849935069336,0.0045793056,0.0,pointwise confidence interval
temp,25,-2.6666666666667,1.0045863,1.0011537515912923,1.008030579827293,0.0045757964,0.0,pointwise confidence interval
temp,25,-2.366666666666699,1.0045758,1.0011939698701995,1.0079689912374754,0.004565332,0.0,pointwise confidence interval
temp,25,-2.066666666666702,1.0045582,1.0012273584058866,1.007900233083561,0.0045478977,0.0,pointwise confidence interval
temp,25,-1.7666666666667012,1.0045339,1.00125407780628,1.0078244373297573,0.0045236386,0.0,pointwise confidence interval
temp,25,-1.4666666666667005,1.0045028,1.0012742146366176,1.0077416004935678,0.004492596,0.0,pointwise confidence interval
temp,25,-1.1666666666666998,1.0044649,1.0012880174886838,1.0076517890595125,0.0044549257,0.0,pointwise confidence interval
temp,25,-0.8666666666666991,1.0044205,1.0012956940942448,1.0075549757645297,0.0044107176,0.0,pointwise confidence interval
temp,25,-0.566666666666702,1.0043695,1.0012974945369955,1.0074511210366446,0.004360076,0.0,pointwise confidence interval
temp,25,-0.26666666666670125,1.0043125,1.0012937329249265,1.0073401962187625,0.0043031424,0.0,pointwise confidence interval
temp,25,0.033333333333299464,1.004249,1.0012847476113802,1.0072221260055976,0.004240047,0.0,pointwise confidence interval
temp,25,0.3333333333333002,1.0041797,1.0012709078400681,1.0070968793173654,0.004170958,0.0,pointwise confidence interval
temp,25,0.6333333333333009,1.0041044,1.001252614857045,1.0069644156206377,0.0040960535,0.0,pointwise confidence interval
temp,25,0.933333333333298,1.0040236,1.0012302035943954,1.0068246562577934,0.0040154606,0.0,pointwise confidence interval
temp,25,1.2333333333332988,1.0039371,1.0012040624743466,1.0066775815201292,0.0039293617,0.0,pointwise confidence interval
temp,25,1.5333333333332995,1.0038453,1.0011745667006795,1.006523185164636,0.0038379394,0.0,pointwise confidence interval
temp,25,1.8333333333333002,1.0037483,1.0011420474772632,1.00636149033922,0.0037413687,0.0,pointwise confidence interval
temp,25,2.1333333333332973,1.0036466,1.0011068592924555,1.006192549398824,0.0036398508,0.0,pointwise confidence interval
temp,25,2.433333333333298,1.0035398,1.0010693315815231,1.0060164999364067,0.0035336167,0.0,pointwise confidence interval
temp,25,2.7333333333332988,1.0034287,1.001029714011435,1.0058334173365517,0.0034228265,0.0,pointwise confidence interval
temp,25,3.0333333333332995,1.0033132,1.0009882728345194,1.0056435027522173,0.0033077113,0.0,pointwise confidence interval
temp,25,3.3333333333333,1.0031936,1.000945315015369,1.0054470062946614,0.0031885467,0.0,pointwise confidence interval
temp,25,3.6333333333332973,1.0030702,1.0009009942666514,1.0052441446458396,0.0030655153,0.0,pointwise confidence interval
temp,25,3.933333333333298,1.0029432,1.0008555561224484,1.0050352518800876,0.0029389039,0.0,pointwise confidence interval
temp,25,4.233333333333299,1.002813,1.0008091763199845,1.00482064959462,0.0028089583,0.0,pointwise confidence interval
temp,25,4.5333333333332995,1.0026796,1.0007620396897678,1.0046007174220757,0.002675958,0.0,pointwise confidence interval
temp,25,4.8333333333333,1.0025434,1.0007143359535786,1.0043758672286727,0.002540201,0.0,pointwise confidence interval
temp,25,5.133333333333297,1.0024049,1.0006662302393383,1.0041465202727353,0.0024019778,0.0,pointwise confidence interval
temp,25,5.433333333333302,1.0022641,1.0006178911933807,1.003913123852825,0.002261594,0.0,pointwise confidence interval
temp,25,5.733333333333299,1.0021216,1.0005694972643462,1.0036761599098638,0.0021193773,0.0,pointwise confidence interval
temp,25,6.033333333333296,1.0019776,1.000521244406233,1.0034360923830752,0.0019756556,0.0,pointwise confidence interval
temp,25,6.3333333333333,1.0018325,1.000473361831239,1.0031934710054915,0.0018308163,0.0,pointwise confidence interval
temp,25,6.633333333333297,1.0016867,1.0004260473468618,1.0029487718275756,0.0016851947,0.0,pointwise confidence interval
temp,25,6.933333333333302,1.0015403,1.0003795155069957,1.0027024685715464,0.0015391335,0.0,pointwise confidence interval
temp,25,7.233333333333299,1.001394,1.000334036697631,1.0024551129558628,0.0013930425,0.0,pointwise confidence interval
temp,25,7.533333333333296,1.0012481,1.000289857154546,1.002207190706142,0.0012472868,0.0,pointwise confidence interval
temp,25,7.8333333333333,1.0011028,1.000247302586235,1.0019592268649107,0.001102291,0.0,pointwise confidence interval
temp,25,8.133333333333297,1.0009589,1.000206642311591,1.0017117277482583,0.0009584427,0.0,pointwise confidence interval
temp,25,8.433333333333302,1.0008165,1.0001682217473526,1.0014651975567515,0.0008161664,0.0,pointwise confidence interval
temp,25,8.733333333333299,1.000676,1.0001322884957362,1.001220088684202,0.00067581236,0.0,pointwise confidence interval
temp,25,9.033333333333296,1.000538,1.000099262327861,1.000976964146099,0.0005378723,0.0,pointwise confidence interval
temp,25,9.3333333333333,1.0004028,1.0000693921560313,1.000736259117479,0.00040268898,0.0,pointwise confidence interval
temp,25,9.633333333333297,1.0002708,1.0000431017912659,1.0004985315609474,0.0002707541,0.0,pointwise confidence interval
temp,25,9.933333333333302,1.0001425,1.0000206345188438,1.0002641915792316,0.0001423955,0.0,pointwise confidence interval
temp,25,10.233333333333299,1.0000181,1.0000023502347712,1.000033785654608,1.8067658e-05,0.0,pointwise confidence interval
temp,25,10.533333333333296,0.9998982,0.9998077755374916,0.9999885441320975,-0.00010184944,0.0,pointwise confidence interval
temp,25,10.8333333333333,0.99978304,0.9995866521119393,0.9999795117357698,-0.0002169609,0.0,pointwise confidence interval
temp,25,11.133333333333297,0.9996731,0.9993708817008711,0.9999755132283494,-0.00032690167,0.0,pointwise confidence interval
temp,25,11.433333333333302,0.9995688,0.9991609413372488,0.999976827619955,-0.00043129176,0.0,pointwise confidence interval
temp,25,11.733333333333299,0.99947035,0.998957322990632,0.9999836889426936,-0.0005297661,0.0,pointwise confidence interval
temp,25,12.033333333333296,0.99937814,0.9987604167760812,0.9999962691027415,-0.0006220415,0.0,pointwise confidence interval
temp,25,12.3333333333333,0.99929255,0.9985707408374929,1.0000148352370486,-0.0007077232,0.0,pointwise confidence interval
temp,25,12.633333333333297,0.9992137,0.9983886624092363,1.000039522385185,-0.0007865578,0.0,pointwise confidence interval
temp,25,12.933333333333302,0.99914217,0.9982146240413305,1.0000705242718335,-0.0008582249,0.0,pointwise confidence interval
temp,25,13.233333333333299,0.9990779,0.9980489344329038,1.0001079005154856,-0.00092253834,0.0,pointwise confidence interval
temp,25,13.533333333333296,0.99902123,0.997892012586687,1.0001518834727927,-0.0009791702,0.0,pointwise confidence interval
temp,25,13.8333333333333,0.9989726,0.9977441243304024,1.0002025163828985,-0.001027964,0.0,pointwise confidence interval
temp,25,14.133333333333297,0.9989318,0.9976055592163988,1.0002599083487378,-0.0010687187,0.0,pointwise confidence interval
temp,25,14.433333333333302,0.99889934,0.9974765861429417,1.0003241894397925,-0.0011012331,0.0,pointwise confidence interval
temp,25,14.733333333333299,0.99887526,0.9973573809260821,1.0003954045111958,-0.0011253953,0.0,pointwise confidence interval
temp,25,15.033333333333296,0.9988596,0.9972481143318362,1.000473633655154,-0.0011410788,0.0,pointwise confidence interval
temp,25,15.3333333333333,0.99885243,0.997148913008789,1.0005589419832777,-0.0011481866,0.0,pointwise confidence interval
temp,25,15.633333333333297,0.998854,0.9970598333245021,1.0006513611876802,-0.0011466742,0.0,pointwise confidence interval
temp,25,15.933333333333302,0.9988641,0.9969809203456176,1.0007509347532366,-0.0011364967,0.0,pointwise confidence interval
temp,25,16.2333333333333,0.99888307,0.9969122130743664,1.0008577276326318,-0.001117602,0.0,pointwise confidence interval
temp,25,16.533333333333296,0.99891055,0.9968536559520312,1.0009717510582643,-0.0010900125,0.0,pointwise confidence interval
temp,25,16.8333333333333,0.99894685,0.996805187610737,1.0010930076649527,-0.001053758,0.0,pointwise confidence interval
temp,25,17.133333333333297,0.9989916,0.9967666801374695,1.0012214778913053,-0.0010089129,0.0,pointwise confidence interval
temp,25,17.4333333333333,0.99904495,0.9967380308986841,1.0013571620105135,-0.0009555295,0.0,pointwise confidence interval
temp,25,17.7333333333333,0.9991067,0.9967190863176594,1.0015000224044877,-0.0008937046,0.0,pointwise confidence interval
temp,25,18.033333333333296,0.99917674,0.9967096841510243,1.0016500455217816,-0.0008235276,0.0,pointwise confidence interval
temp,25,18.3333333333333,0.9992552,0.9967096197293224,1.0018071414580056,-0.00074514747,0.0,pointwise confidence interval
temp,25,18.633333333333297,0.99934137,0.9967186022723811,1.001971172858981,-0.00065878034,0.0,pointwise confidence interval
temp,25,18.9333333333333,0.9994356,0.9967364935284285,1.0021421330398756,-0.0005645007,0.0,pointwise confidence interval
temp,25,19.2333333333333,0.9995376,0.9967630010373396,1.0023198421675472,-0.00046254694,0.0,pointwise confidence interval
temp,25,19.533333333333296,0.999647,0.9967978490496573,1.0025041635638026,-0.00035312772,0.0,pointwise confidence interval
temp,25,19.8333333333333,0.9997636,0.9968408170885674,1.0026950246897843,-0.00023639202,0.0,pointwise confidence interval
temp,25,20.133333333333297,0.9998874,0.9968915877216864,1.0028921817850442,-0.000112622976,0.0,pointwise confidence interval
temp,25,20.4333333333333,1.000018,0.9969498896460892,1.0030955091468137,1.7978251e-05,0.0,pointwise confidence interval
temp,25,20.7333333333333,1.0001551,0.9970153612907529,1.0033047627265734,0.00015510619,0.0,pointwise confidence interval
temp,25,21.033333333333296,1.0002986,0.997087764717741,1.0035197983157593,0.00029856712,0.0,pointwise confidence interval
temp,25,21.3333333333333,1.0004481,0.9971667088789876,1.0037403416981083,0.00044802576,0.0,pointwise confidence interval
temp,25,21.633333333333297,1.0006034,0.9972519286953918,1.0039662609843085,0.00060328096,0.0,pointwise confidence interval
temp,25,21.9333333333333,1.0007643,0.9973429733560468,1.0041972521612115,0.00076395273,0.0,pointwise confidence interval
temp,25,22.2333333333333,1.0009301,0.9974394891148148,1.0044331227503576,0.0009297654,0.0,pointwise confidence interval
temp,25,22.533333333333296,1.001101,0.9975410597694457,1.004673653196358,0.0011003986,0.0,pointwise confidence interval
temp,25,22.8333333333333,1.0012764,0.9976472764442291,1.0049186612511438,0.0012755543,0.0,pointwise confidence interval
temp,25,23.133333333333297,1.0014559,0.997757571344659,1.0051679298234268,0.0014548376,0.0,pointwise confidence interval
temp,25,23.4333333333333,1.0016394,0.9978714809929734,1.0054213461024626,0.001637958,0.0,pointwise confidence interval
temp,25,23.7333333333333,1.0018262,0.9979883583186226,1.0056787722488094,0.0018245205,0.0,pointwise confidence interval
temp,25,24.033333333333296,1.0020162,0.9981075655334287,1.0059401656252533,0.0020141825,0.0,pointwise confidence interval
temp,25,24.3333333333333,1.002209,0.9982283009792068,1.0062054685626103,0.0022065118,0.0,pointwise confidence interval
temp,25,24.633333333333297,1.002404,0.9983497033344807,1.0064747431319168,0.002401106,0.0,pointwise confidence interval
temp,25,24.9333333333333,1.002601,0.9984708966728812,1.006748200835891,0.00259763,0.0,pointwise confidence interval
temp,25,25.2333333333333,1.0027994,0.9985906596967209,1.007025936132773,0.0027955174,0.0,pointwise confidence interval
temp,25,25.533333333333296,1.0029991,0.9987079596026743,1.0073084083030446,0.0029944777,0.0,pointwise confidence interval
temp,25,25.8333333333333,1.0031991,0.9988213599031889,1.0075959584545242,0.0031939596,0.0,pointwise confidence interval
temp,25,26.133333333333297,1.0033993,0.9989293849271884,1.0078891022358862,0.0033934787,0.0,pointwise confidence interval
temp,25,26.4333333333333,1.003599,0.9990304726635857,1.0081884725864392,0.0035925657,0.0,pointwise confidence interval
temp,25,26.7333333333333,1.0037979,0.9991228831182336,1.008494777246946,0.003790699,0.0,pointwise confidence interval
temp,25,27.033333333333296,1.0039954,0.9992048290632068,1.0088088323144115,0.003987387,0.0,pointwise confidence interval
temp,25,27.3333333333333,1.0041908,0.9992743977883308,1.0091314461523733,0.0041820705,0.0,pointwise confidence interval
temp,25,27.633333333333297,1.0043837,0.9993295754949245,1.0094634250553374,0.004374139,0.0,pointwise confidence interval
temp,25,27.9333333333333,1.0045735,0.9993684675452336,1.0098057572793908,0.0045631304,0.0,pointwise confidence interval
temp,25,28.2333333333333,1.0047596,0.9993888972431235,1.0101590860471894,0.00474827,0.0,pointwise confidence interval
temp,25,28.533333333333296,1.0049413,0.9993890994885717,1.0105243330759952,0.0049291253,0.0,pointwise confidence interval
temp,25,28.8333333333333,1.005118,0.9993671084000258,1.0109021741626172,0.005105041,0.0,pointwise confidence interval
temp,25,29.133333333333297,1.0052893,0.9993210777404529,1.0112930766421517,0.0052753165,0.0,pointwise confidence interval
temp,25,29.4333333333333,1.0054542,0.9992493645197165,1.011697591714869,0.005439393,0.0,pointwise confidence interval
temp,25,29.7333333333333,1.0056123,0.999150387796979,1.012116000377243,0.005596608,0.0,pointwise confidence interval
temp,25,30.033333333333296,1.005763,0.9990228153787655,1.0125486069139427,0.0057464316,0.0,pointwise confidence interval
temp,25,30.3333333333333,1.0059056,0.9988653221739472,1.0129955163627558,0.0058882385,0.0,pointwise confidence interval
temp,25,30.633333333333297,1.0060396,0.9986768229680648,1.0134568513242121,0.0060215294,0.0,pointwise confidence interval
temp,25,30.933333333333294,1.0061649,0.9984564324614564,1.0139327474173334,0.0061459094,0.0,pointwise confidence interval
temp,25,31.2333333333333,1.0062807,0.9982034625947795,1.0144233561403238,0.006261088,0.0,pointwise confidence interval
temp,25,31.533333333333296,1.0063872,0.997917447330316,1.0149289558465944,0.006366946,0.0,pointwise confidence interval
temp,25,31.8333333333333,1.0064845,0.9975982860416152,1.015449987587716,0.0064636245,0.0,pointwise confidence interval
temp,25,32.1333333333333,1.0065732,0.9972464401198288,1.015987157577525,0.0065516755,0.0,pointwise confidence interval
temp,25,32.433333333333294,1.006654,0.9968628340001311,1.0165413106295214,0.006631948,0.0,pointwise confidence interval
temp,25,32.7333333333333,1.0067284,0.9964494201045826,1.01711355005232,0.0067059323,0.0,pointwise confidence interval
temp,25,33.033333333333296,1.0067989,0.996009411919645,1.0177053313926523,0.006775923,0.0,pointwise confidence interval
temp,25,33.3333333333333,1.0068687,0.9955476880797466,1.0183182440406722,0.0068451166,0.0,pointwise confidence interval
temp,26,-26.6666666666667,0.9975782,0.9837704270741157,1.0115798592038292,-0.0024246946,0.0,pointwise confidence interval
temp,26,-26.3666666666667,0.99770755,0.9842277078893251,1.011372072638532,-0.0022950508,0.0,pointwise confidence interval
temp,26,-26.0666666666667,0.99783736,0.9846815696964827,1.0111687887655103,-0.0021650456,0.0,pointwise confidence interval
temp,26,-25.7666666666667,0.9979671,0.9851309448864742,1.010970635972317,-0.0020349063,0.0,pointwise confidence interval
temp,26,-25.4666666666667,0.9980968,0.9855746678923892,1.0107780545785092,-0.0019050017,0.0,pointwise confidence interval
temp,26,-25.1666666666667,0.998226,0.9860117336291238,1.0105915214148793,-0.0017756,0.0,pointwise confidence interval
temp,26,-24.8666666666667,0.9983544,0.9864411729329962,1.010411421883687,-0.0016469955,0.0,pointwise confidence interval
temp,26,-24.5666666666667,0.9984816,0.9868619841764166,1.0102378944224912,-0.0015196204,0.0,pointwise confidence interval
temp,26,-24.2666666666667,0.9986071,0.9872733877753319,1.0100710294263424,-0.0013938174,0.0,pointwise confidence interval
temp,26,-23.9666666666667,0.9987308,0.9876746755240994,1.009910768080387,-0.0012699664,0.0,pointwise confidence interval
temp,26,-23.6666666666667,0.9988522,0.9880652946861905,1.0097568092442093,-0.0011484884,0.0,pointwise confidence interval
temp,26,-23.3666666666667,0.9989708,0.9884448983944322,1.0096087917158982,-0.0010297298,0.0,pointwise confidence interval
temp,26,-23.0666666666667,0.99908626,0.9888131611037502,1.009466001761312,-0.00091420114,0.0,pointwise confidence interval
temp,26,-22.7666666666667,0.9991981,0.9891701395598913,1.0093277420562934,-0.00080221146,0.0,pointwise confidence interval
temp,26,-22.4666666666667,0.999306,0.9895158427622607,1.0091930040034396,-0.0006942488,0.0,pointwise confidence interval
temp,26,-22.1666666666667,0.99940956,0.9898505834865352,1.009060808654003,-0.0005906336,0.0,pointwise confidence interval
temp,26,-21.8666666666667,0.9995084,0.9901746860215097,1.0089300313834983,-0.0004917532,0.0,pointwise confidence interval
temp,26,-21.5666666666667,0.9996021,0.9904885383515287,1.008799529188315,-0.00039797276,0.0,pointwise confidence interval
temp,26,-21.2666666666667,0.9996905,0.9907926069023516,1.0086682835577485,-0.00030955672,0.0,pointwise confidence interval
temp,26,-20.9666666666667,0.9997732,0.9910872430447393,1.0085353644358699,-0.0002267845,0.0,pointwise confidence interval
temp,26,-20.6666666666667,0.9998501,0.9913727209999815,1.0084000867445693,-0.00014985353,0.0,pointwise confidence interval
temp,26,-20.3666666666667,0.999921,0.9916490735563094,1.0082620494204664,-7.894263e-05,0.0,pointwise confidence interval
temp,26,-20.0666666666667,0.999986,0.9919162118850133,1.0081213736354053,-1.4033169e-05,0.0,pointwise confidence interval
temp,26,-19.7666666666667,1.0000448,0.9921735938788991,1.007978513514616,4.4830143e-05,0.0,pointwise confidence interval
temp,26,-19.4666666666667,1.0000978,0.9924203666976905,1.0078345385786949,9.775162e-05,0.0,pointwise confidence interval
temp,26,-19.1666666666667,1.0001451,0.9926553373907554,1.0076911102412374,0.0001449585,0.0,pointwise confidence interval
temp,26,-18.8666666666667,1.0001868,0.9928768467680162,1.0075504139111138,0.0001867041,0.0,pointwise confidence interval
temp,26,-18.5666666666667,1.0002235,0.9930830614924518,1.0074152973488983,0.00022348389,0.0,pointwise confidence interval
temp,26,-18.2666666666667,1.0002558,0.9932718124144316,1.0072888714851624,0.00025575608,0.0,pointwise confidence interval
temp,26,-17.9666666666667,1.0002843,0.9934410135139174,1.0071746410453646,0.0002842173,0.0,pointwise confidence interval
temp,26,-17.6666666666667,1.0003098,0.9935888395280866,1.007076085000588,0.00030968338,0.0,pointwise confidence interval
temp,26,-17.366666666666703,1.000333,0.9937138897977185,1.0069962665477274,0.00033297762,0.0,pointwise confidence interval
temp,26,-17.0666666666667,1.0003551,0.9938157747527084,1.006937652856519,0.00035513565,0.0,pointwise confidence interval
temp,26,-16.7666666666667,1.0003774,0.9938953233947656,1.0069017487803307,0.0003773272,0.0,pointwise confidence interval
temp,26,-16.4666666666667,1.0004008,0.9939547269288154,1.0068886373213048,0.00040069968,0.0,pointwise confidence interval
temp,26,-16.1666666666667,1.0004268,0.9939978664259314,1.0068970756912945,0.00042659044,0.0,pointwise confidence interval
temp,26,-15.866666666666701,1.0004565,0.9940300481088821,1.00692432797917,0.0004563108,0.0,pointwise confidence interval
temp,26,-15.5666666666667,1.0004914,0.994057835618626,1.0069664466241872,0.0004912019,0.0,pointwise confidence interval
temp,26,-15.2666666666667,1.0005327,0.9940886098255265,1.0070185972180261,0.00053257495,0.0,pointwise confidence interval
temp,26,-14.9666666666667,1.0005819,0.9941300033235922,1.0070755181561837,0.00058165565,0.0,pointwise confidence interval
temp,26,-14.6666666666667,1.0006397,0.9941892616459377,1.0071320252596327,0.00063951313,0.0,pointwise confidence interval
temp,26,-14.366666666666701,1.0007074,0.9942726863680137,1.0071835617576594,0.00070705265,0.0,pointwise confidence interval
temp,26,-14.0666666666667,1.0007852,0.9943850483086834,1.0072265763530055,0.0007849075,0.0,pointwise confidence interval
temp,26,-13.7666666666667,1.0008738,0.9945291458094084,1.0072588365904336,0.00087337196,0.0,pointwise confidence interval
temp,26,-13.4666666666667,1.000973,0.9947057163830336,1.0072797511587117,0.00097251683,0.0,pointwise confidence interval
temp,26,-13.1666666666667,1.0010825,0.9949132221720414,1.0072900983222541,0.0010819472,0.0,pointwise confidence interval
temp,26,-12.866666666666701,1.0012019,0.9951483108362047,1.0072922248808946,0.0012011342,0.0,pointwise confidence interval
temp,26,-12.5666666666667,1.0013299,0.9954057890704878,1.0072892594340292,0.0013290122,0.0,pointwise confidence interval
temp,26,-12.266666666666701,1.0014656,0.9956796529081219,1.0072851095856137,0.0014644973,0.0,pointwise confidence interval
temp,26,-11.9666666666667,1.0016075,0.99596337745641,1.007283731300515,0.0016062707,0.0,pointwise confidence interval
temp,26,-11.6666666666667,1.0017544,0.9962505649373969,1.007288674776885,0.0017528795,0.0,pointwise confidence interval
temp,26,-11.366666666666701,1.0019047,0.9965356724332979,1.0073028665936121,0.0019029938,0.0,pointwise confidence interval
temp,26,-11.0666666666667,1.0020573,0.9968140707878617,1.0073280712502108,0.0020551682,0.0,pointwise confidence interval
temp,26,-10.766666666666701,1.0022106,0.9970824858987982,1.0073651374246022,0.0022081845,0.0,pointwise confidence interval
temp,26,-10.4666666666667,1.0023637,0.9973388542852333,1.007413763217899,0.0023608617,0.0,pointwise confidence interval
temp,26,-10.1666666666667,1.0025154,0.9975822417993823,1.007472880120461,0.0025122054,0.0,pointwise confidence interval
temp,26,-9.8666666666667,1.0026649,0.9978126191772295,1.0075407833433976,0.0026613586,0.0,pointwise confidence interval
temp,26,-9.566666666666702,1.0028116,0.9980305427909134,1.0076154398907438,0.0028075948,0.0,pointwise confidence interval
temp,26,-9.266666666666701,1.0029547,0.9982369420907407,1.0076946659388228,0.0029502995,0.0,pointwise confidence interval
temp,26,-8.9666666666667,1.0030937,0.9984329456796716,1.0077764151388262,0.0030890256,0.0,pointwise confidence interval
temp,26,-8.6666666666667,1.0032285,0.9986195696218296,1.0078586802527312,0.0032232888,0.0,pointwise confidence interval
temp,26,-8.3666666666667,1.0033585,0.9987978359276979,1.0079398164283695,0.0033527873,0.0,pointwise confidence interval
temp,26,-8.066666666666702,1.0034833,0.9989684989203829,1.008018299162813,0.003477145,0.0,pointwise confidence interval
temp,26,-7.766666666666701,1.0036026,0.9991322783509516,1.0080929996084602,0.0035961643,0.0,pointwise confidence interval
temp,26,-7.4666666666667005,1.0037165,0.999289666618688,1.0081629209738685,0.0037095994,0.0,pointwise confidence interval
temp,26,-7.1666666666667,1.0038245,0.9994409602475774,1.008227226734123,0.0038171858,0.0,pointwise confidence interval
temp,26,-6.866666666666699,1.0039264,0.9995864228938176,1.008285301497156,0.003918752,0.0,pointwise confidence interval
temp,26,-6.566666666666702,1.0040221,0.999726127898317,1.0083365718007993,0.0040140525,0.0,pointwise confidence interval
temp,26,-6.266666666666701,1.0041114,0.9998602007718339,1.0083806897081902,0.004102979,0.0,pointwise confidence interval
temp,26,-5.9666666666667005,1.004194,0.9999885881287053,1.0084172925944475,0.0041853264,0.0,pointwise confidence interval
temp,26,-5.6666666666667,1.00427,1.0001112287293674,1.0084460935566109,0.0042609237,0.0,pointwise confidence interval
temp,26,-5.366666666666699,1.0043391,1.0002280411412632,1.008466908915411,0.0043296404,0.0,pointwise confidence interval
temp,26,-5.066666666666702,1.004401,1.0003389038164163,1.0084795881558686,0.0043913424,0.0,pointwise confidence interval
temp,26,-4.766666666666701,1.0044559,1.0004437047074988,1.0084840615906858,0.0044459403,0.0,pointwise confidence interval
temp,26,-4.4666666666667005,1.0045035,1.0005422658290717,1.0084802436036147,0.0044933036,0.0,pointwise confidence interval
temp,26,-4.1666666666667,1.0045437,1.0006344625352783,1.0084681603720131,0.004533384,0.0,pointwise confidence interval
temp,26,-3.866666666666699,1.0045767,1.0007201749686723,1.0084478710930826,0.0045661516,0.0,pointwise confidence interval
temp,26,-3.566666666666702,1.0046021,1.000799187612011,1.0084193663406253,0.004591495,0.0,pointwise confidence interval
temp,26,-3.2666666666667012,1.0046201,1.000871435881692,1.008382807949094,0.004609462,0.0,pointwise confidence interval
temp,26,-2.9666666666667005,1.0046307,1.0009368168889408,1.008338268916551,0.004620038,0.0,pointwise confidence interval
temp,26,-2.6666666666667,1.004634,1.000995269354139,1.0082858933057606,0.004623264,0.0,pointwise confidence interval
temp,26,-2.366666666666699,1.0046297,1.001046740336082,1.0082257494596878,0.0046191476,0.0,pointwise confidence interval
temp,26,-2.066666666666702,1.0046184,1.0010912168010235,1.0081579334346313,0.0046077296,0.0,pointwise confidence interval
temp,26,-1.7666666666667012,1.0045997,1.0011288474936675,1.008082619026797,0.00458917,0.0,pointwise confidence interval
temp,26,-1.4666666666667005,1.0045738,1.0011596476208258,1.0079997918292893,0.0045634694,0.0,pointwise confidence interval
temp,26,-1.1666666666666998,1.004541,1.0011837957039502,1.0079095286627895,0.004530754,0.0,pointwise confidence interval
temp,26,-0.8666666666666991,1.0045012,1.0012014938935023,1.00781184531116,0.0044911318,0.0,pointwise confidence interval
temp,26,-0.566666666666702,1.0044546,1.0012130003377613,1.0077067390385428,0.0044447295,0.0,pointwise confidence interval
temp,26,-0.26666666666670125,1.0044013,1.001218562541854,1.0075942031025202,0.0043916665,0.0,pointwise confidence interval
temp,26,0.033333333333299464,1.0043415,1.0012185246764955,1.0074741863183274,0.004332088,0.0,pointwise confidence interval
temp,26,0.3333333333333002,1.0042752,1.0012131998155167,1.0073466465625216,0.004266128,0.0,pointwise confidence interval
temp,26,0.6333333333333009,1.0042028,1.001202967096945,1.007211558069933,0.0041939616,0.0,pointwise confidence interval
temp,26,0.933333333333298,1.0041243,1.0011881917284273,1.0070688793201277,0.004115749,0.0,pointwise confidence interval
temp,26,1.2333333333332988,1.0040398,1.0011692087555675,1.006918554355317,0.0040316284,0.0,pointwise confidence interval
temp,26,1.5333333333332995,1.0039496,1.0011464226592155,1.006760615152419,0.0039418153,0.0,pointwise confidence interval
temp,26,1.8333333333333002,1.0038539,1.0011201366891749,1.0065950381440147,0.003846448,0.0,pointwise confidence interval
temp,26,2.1333333333332973,1.0037528,1.0010907553070114,1.0064219381600248,0.0037457831,0.0,pointwise confidence interval
temp,26,2.433333333333298,1.0036466,1.0010585505255476,1.0062413608213936,0.0036399774,0.0,pointwise confidence interval
temp,26,2.7333333333332988,1.0035354,1.0010238086371461,1.0060534274737671,0.003529232,0.0,pointwise confidence interval
temp,26,3.0333333333332995,1.0034196,1.0009868570725133,1.0058583530767733,0.003413815,0.0,pointwise confidence interval
